"id","name","short_name","country","state"
440,Washington State University Elson S. Floyd College of Medicine,,United States of America,WA
441,"All India Institute of Medical Sciences, Kalyani",,India,West Bengal
442,Bankura Sammilani Medical College,,India,West Bengal
443,Burdwan Medical College,,India,West Bengal
444,Calcutta National Medical College,,India,West Bengal
445,College Of Medicine & JNM Hospital,,India,West Bengal
446,College of Medicine & Sagore Dutta Hospital,,India,West Bengal
447,Coochbehar Government Medical College and Hospital,,India,West Bengal
448,Diamond Harbour Government Medical College and Hospital,,India,West Bengal
449,Facultad de Ciencias Medicas Granma,,Cuba,
450,"Dr B C Roy Institute of Medical Sciences & Research, IIT Kharagpur",,India,West Bengal
451,"ESIC Medical College, Kolkata",,India,West Bengal
452,ICARE Institute of Medical Sciences and Research,,India,West Bengal
453,IPGMER and SSKM Hospital,,India,West Bengal
454,IQ City Medical College,,India,West Bengal
455,Jagannath Gupta Institute of Medical Sciences and Hospital,,India,West Bengal
456,KPC Medical College and Hospital,,India,West Bengal
457,Malda Medical College and Hospital,,India,West Bengal
458,"Medical College and Hospital, Kolkata",,India,West Bengal
459,Midnapore Medical College and Hospital,,India,West Bengal
460,Murshidabad Medical College,,India,West Bengal
461,Nil Ratan Sarkar Medical College and Hospital,,India,West Bengal
462,North Bengal Medical College,,India,West Bengal
463,Purulia Government Medical College and Hospital,,India,West Bengal
464,R. G. Kar Medical College and Hospital,,India,West Bengal
465,Raiganj Government Medical College and Hospital,,India,West Bengal
466,Rampurhat Government Medical College and Hospital,,India,West Bengal
467,Shri Ramkrishna Institute of Medical Sciences and Sanaka Hospital,,India,West Bengal
468,"University of Notre Dame School of Medicine, Fremantle",,Australia,Western Australia
469,University of Western Australia School of Medicine,,Australia,Western Australia
470,Curtin University Curtin Medical School,,Australia,Western Australia
471,Medical College of Wisconsin,,United States of America,WI
472,University of Wisconsin School of Medicine and Public Health,,United States of America,WI
473,Marshall University Joan C. Edwards School of Medicine,,United States of America,WV
474,West Virginia University School of Medicine,,United States of America,WV
475,Université d'Etat d'Haïti Faculté de Médecine,,Haiti,
476,Université de la Fondation Dr. Aristide Faculté de Médecine,,Haiti,
477,Université Joseph Lafortune Faculté de Médecine,,Haiti,
478,Université Lumière Faculté de Médecine,,Haiti,
479,Université Notre Dame d'Haïti Faculté de Médecine,,Haiti,
480,Université Quisqueya Faculté des Sciences de la Santé,,Haiti,
481,Université Royale d'Haïti Faculté des Sciences de la Santé,,Haiti,
482,Alexander American University,,Guyana,
483,American International School of Medicine,,Guyana,
484,Georgetown American University,,Guyana,
485,Green Heart Medical University,,Guyana,
486,Lincoln American University,,Guyana,
487,Rajiv Gandhi University of Science and Technology School of Medicine,,Guyana,
488,Texila American University,,Guyana,
489,University of Guyana,,Guyana,
490,St. George's University School of Medicine,,Grenada,
491,Université des Antilles et de la Guyane,,France,
492,Instituto Tecnológico de Santo Domingo Escuela de Medicina,,Dominican Republic,
493,"O&Med Medical School, Escuela de Medicina de la Universidad Dominicana O&M",,Dominican Republic,
494,Pontificia Universidad Católica Madre y Maestra Departamento de Medicina,,Dominican Republic,
495,Universidad Autónoma de Santo Domingo Departamento de Medicina,,Dominican Republic,
496,Universidad Católica Nordestana Facultad de Ciencias Medicas,,Dominican Republic,
497,Universidad Católica Tecnológica del Cibao Escuela de Medicina,,Dominican Republic,
498,Universidad Central del Este Escuela de Medicina,,Dominican Republic,
499,Universidad Iberoamericana (UNIBE) Escuela de Medicina,UNIBE,Dominican Republic,
500,Universidad Nacional Pedro Henríquez Ureña Escuela de Medicina,,Dominican Republic,
501,"Universidad Tecnológica de Santiago Escuela de Medicina, Santiago de Los Caballeros",,Dominican Republic,
502,"Universidad Tecnológica de Santiago Escuela de Medicina, Santo Domingo",,Dominican Republic,
503,All Saints University School of Medicine,,Dominica,
504,Avalon University School of Medicine,,Curaçao,
505,Caribbean Medical University School of Medicine,,Curaçao,
506,John F. Kennedy University School of Medicine,,Curaçao,
507,New York Medical University (NYMU),NYMU,Curaçao,
508,St. Martinus University Faculty of Medicine,,Curaçao,
509,Escuela Latinoamericana de Medicina,,Cuba,
510,Facultad de Ciencias Medicas Cienfuegos,,Cuba,
511,Facultad de Ciencias Medicas Holguin,,Cuba,
512,Facultad de Ciencias Medicas Las Tunas,,Cuba,
513,Facultad de Ciencias Medicas Matanzas,,Cuba,
514,Facultad de Ciencias Medicas Pinar del Rio,,Cuba,
515,Facultad de Ciencias Medicas Sancti Spiritus,,Cuba,
516,Instituto Superior de Ciencias Medicas de La Habana,,Cuba,
517,Instituto Superior de Ciencias Medicas de Santiago de Cuba,,Cuba,
518,Instituto Superior de Ciencias Medicas de Villa Clara,,Cuba,
519,Universidad de Ciencias Medicas de Camaguey,,Cuba,
520,Universidad de Ciencias Médicas de Ciego de Avila Facultad de Medicina,,Cuba,
521,Universidad de Ciencias Medicas de Guantanamo,,Cuba,
522,St. Matthew's University School of Medicine,,Cayman Islands,
523,Central America Health Sciences University Belize Medical College,,Belize,
524,Columbus Central University School of Medicine,,Belize,
525,Washington University of Health & Science,,Belize,
526,American University of Barbados School of Medicine,,Barbados,
527,American University of Integrative Sciences,,Barbados,
528,Bridgetown International University,,Barbados,
529,International University of Barbados School of Medicine,,Barbados,
530,Ross University School of Medicine,Ross,Barbados,
531,University of the West Indies Faculty of Medicine (Cave Hill),,Barbados,
532,Victoria University of Barbados,,Barbados,
533,Washington University of Barbados School of Medicine,,Barbados,
534,American University School of Medicine Aruba,,Aruba,
535,Aureus University School of Medicine,,Aruba,
536,Bay University School of Medicine,,Aruba,
537,Xavier University School of Medicine,,Aruba,
538,American University of Antigua,,Antigua and Barbuda,
539,Atlantic University School of Medicine,,Antigua and Barbuda,
540,Metropolitan University College Of Medicine,,Antigua and Barbuda,
541,University of Health Sciences Antigua School of Medicine,,Antigua and Barbuda,
542,Saint James School of Medicine St. Vincent and the Grenadines,,Anguilla,
543,Aston Medical School,,United Kingdom,
544,Anglia Ruskin School of Medicine,,United Kingdom,
545,Barts and The London School of Medicine and Dentistry,Barts,United Kingdom,
546,University of Birmingham Medical School,,United Kingdom,
547,Bristol Medical School,,United Kingdom,
548,Brighton and Sussex Medical School,,United Kingdom,
549,Brunel Medical School,,United Kingdom,
550,University of Buckingham Medical School,,United Kingdom,
551,"School of Clinical Medicine, University of Cambridge",,United Kingdom,
552,UCLan School of Medicine,,United Kingdom,
553,"Edge Hill University Faculty of Health, Social Care & Medicine",,United Kingdom,
554,University of Exeter Medical School,,United Kingdom,
555,Hull York Medical School,,United Kingdom,
556,Imperial College School of Medicine,,United Kingdom,
557,Keele University School of Medicine,,United Kingdom,
558,Kent and Medway Medical School,,United Kingdom,
559,King's College London School of Medicine and Dentistry,,United Kingdom,
560,Lancaster Medical School,,United Kingdom,
561,Leeds School of Medicine,,United Kingdom,
562,Leicester Medical School,,United Kingdom,
563,University of Lincoln Medical School,,United Kingdom,
564,Liverpool Medical School,,United Kingdom,
565,Manchester Medical School,,United Kingdom,
566,Newcastle University Medical School,,United Kingdom,
567,University of Nottingham Medical School,,United Kingdom,
568,Norwich Medical School,,United Kingdom,
569,Oxford University Medical School,,United Kingdom,
570,Plymouth University Peninsula Schools of Medicine and Dentistry,,United Kingdom,
571,UCL Medical School,,United Kingdom,
572,Sheffield Medical School,,United Kingdom,
573,Southampton Medical School,,United Kingdom,
574,University of Sunderland School of Medicine,,United Kingdom,
575,"St George's, University of London",,United Kingdom,
576,Warwick Medical School,,United Kingdom,
577,University of Aberdeen School of Medicine,,United Kingdom,
578,"University of Dundee, School of Medicine",,United Kingdom,
579,University of Edinburgh Medical School,,United Kingdom,
580,Glasgow Medical School,,United Kingdom,
581,University of St Andrews School of Medicine,,United Kingdom,
582,Cardiff University School of Medicine,,United Kingdom,
583,Swansea University Medical School,,United Kingdom,
584,Queen's University Belfast Medical School,,United Kingdom,
585,Magee School of Medicine,,United Kingdom,
586,Faulkner University,,United States of America,AL
587,October 6 University Faculty of Medicine,O6U,Egypt,Giza
588,Narayana Medical College,,India,Andhra Pradesh
589,Duzce University Faculty of Medicine,,Turkey,Düzce
590,Harding University,,United States of America,AR
591,Ciaro University KasrAlainy School Of Medicine,,Egypt,Cairo
592,Arizona School of Health Sciences,,United States of America,AZ
593,Midwestern University,,United States of America,AZ
594,University College Dublin School of Medicine,,Ireland,Dublin
595,Charles University First Faculty of Medicine,,Czechia,Prague
596,California State University - Monterey Bay,,United States of America,CA
597,University of Kuwait Faculty of Medicine,,Kuwait,Jabriya
598,Charles R. Drew University,,United States of America,CA
599,Dominican University of California,,United States of America,CA
600,Loma Linda University,,United States of America,CA
601,Marshall B. Ketchum University,,United States of America,CA
602,University of Pretoria School of Medicine,,South Africa,Pretoria
603,Samuel Merritt University,,United States of America,CA
604,Southern California University of Health Sciences,,United States of America,CA
605,Stanford University,,United States of America,CA
606,Touro University California,,United States of America,CA
607,University of California-Davis,,United States of America,CA
608,University of La Verne,,United States of America,CA
609,University of the Free State School of Clinical Medicine,UFS,South Africa,Bloemfontein
610,Medical University of Gdansk,,Poland,Gdansk
611,Western University of Health Sciences,,United States of America,CA
612,Colorado Mesa University,,United States of America,CO
613,Red Rocks Community College,,United States of America,CO
614,Rocky Vista University,,United States of America,CO
615,University of Colorado,,United States of America,CO
616,"Ivane Javakhishvili Tbilisi State University, Faculty of Medicine",TSU,Georgia,Tbilisi
617,Sacred Heart University,,United States of America,CT
